65845,500
46437,500
51451,500
52609,500
39605,500
55641,500
66399,500
47124,500
25670,500
39917,500
67427,500
59147,500
26843,500
14266,500
47287,500
51118,500
60102,500
53034,500
38417,500
13958,500
66589,500
27793,750
54429,500
25341,500
44261,500
54554,500
16565,500
43841,500
42034,500
933,500
68326,500
53612,500
63627,500
48713,500
48244,500
57520,500
47087,500
57200,500
52310,1000
57358,500
4265,500
64193,500
35811,500
13921,500
47568,500
18175,500
42856,500
60528,500
53720,500
30410,500
50457,500
1121,500
32390,500
56351,500
14650,500
50165,500
56284,500
29851,500
28696,500
55864,500
13944,500
25093,500
31038,500
67200,500
36784,500
48773,500
11782,500
59794,500
46654,500
877,500
52873,500
29857,500
18490,500
67029,500
68225,500
67139,500
65455,500
62924,500
54812,500
4203,500
31393,500
25279,500
15555,500
44423,500
66170,500
1040,500
454,500
56343,500
56023,500
32805,500
28641,500
24287,500
27442,500
57854,500
65069,500
55589,500
24856,500
2031,500
18964,500
50748,500
55380,500
62725,500
57684,500
41440,500
10861,500
59788,500
51138,500
58833,500
32601,500
1418,500
40255,500
57019,500
28578,500
28677,500
55472,500
40291,500
67640,500
26844,500
58744,500
61761,500
10711,500
62739,500
49784,500
57972,500
10839,500
53052,500
33760,500
22448,500
17514,500
1550,500
37407,500
56018,500
32627,500
37780,500
502,500
46300,500
45916,500
54099,500
32372,500
33040,500
34852,500
52800,500
37399,500
27093,500
61733,500
53682,500
40872,500
35266,500
17245,500
52386,500
35502,500
67910,500
58799,500
58279,500
48995,500
48470,500
21935,500
52794,500
50029,500
67044,500
59390,500
21995,500
65879,500
48789,500
28015,500
63628,500
43188,500
56757,500
27482,500
55863,500
21953,500
57150,500
54662,500
49797,500
17513,500
29863,500
45502,500
50763,500
62700,500
34443,500
26838,500
48955,500
59900,500
54288,500
46264,500
56851,500
2373,500
62009,500
66757,500
59379,500
17521,500
40498,500
52063,500
1801,500
31996,500
14614,500
26584,500
55210,500
39065,500
31385,500
50003,500
10875,500
19371,500
65666,500
66285,500
10731,500
37773,500
18491,500
27180,500
66844,500
67204,500
39512,500
48387,500
57584,500
40701,500
24237,500
28963,500
777,500
62517,500
48181,500
50721,500
66078,500
32415,500
59991,500
10367,500
15771,500
46304,500
58503,500
19268,500
42959,500
62721,500
26898,500
10512,500
24490,500
63808,500
39578,500
53931,500
30143,500
58888,500
60821,500
31315,500
56106,500
60605,500
65693,500
32006,500
60590,500
33360,500
66889,500
54411,500
1915,500
68201,500
52366,500
50359,500
50263,500
51861,500
26891,500
1748,500
56831,500
26607,500
1246,500
67015,500
61856,500
1411,500
62357,500
32036,500
34235,500
36016,500
65865,500
62797,500
41580,500
65076,500
41313,500
41050,500
67759,500
67244,500
25284,500
57050,500
65309,500
61882,500
24206,500
64216,500
66436,500
14028,500
51941,500
58489,500
34175,500
52359,500
43060,500
317,500
64468,500
48264,500
47957,500
67884,500
57622,500
15847,500
55178,500
33003,500
53037,500
40049,500
53429,500
58619,500
27956,500
14142,500
38498,500
41258,500
1166,500
45302,500
48440,500
62300,500
65391,500
65832,500
32997,500
52558,500
41137,500
64763,500
37983,500
64444,500
56826,500
53351,1000
29178,500
46700,500
39860,500
48831,500
56057,500
14310,500
14288,500
517,500
46963,500
38476,500
44782,500
60196,500
68231,500
60275,500
60401,500
35330,500
45667,500
64282,500
47450,500
42760,500
37038,500
41867,500
62936,500
53553,500
26581,500
62398,500
13714,500
39368,500
37312,500
25694,500
34692,500
32393,500
29371,500
1213,500
63485,500
25357,500
53893,500
59759,500
1628,500
56188,500
1023,500
61116,500
64269,500
51869,500
48848,500
58058,500
45573,500
57952,500
28055,500
49908,500
59010,500
32000,500
64959,500
37774,500
45933,500
14729,500
36282,500
25030,500
27133,500
67898,500
33255,500
15573,500
65695,500
64388,1500
66158,500
46676,500
35528,500
41104,500
33294,500
60599,500
65995,500
43232,500
59309,500
50674,500
26594,500
41058,500
51269,500
41975,500
67797,500
29200,500
741,500
37776,500
4224,500
41977,500
39027,500
65998,500
37793,500
44463,500
59015,500
43093,500
229,500
66109,500
65917,500
64252,500
46894,500
56087,500
47878,500
28960,500
53059,500
41487,500
47485,500
64030,500
64870,500
34700,500
32564,500
43860,500
66506,500
59332,500
997,500
44774,500
49682,500
43462,500
37490,500
18498,500
334,500
47483,500
62587,500
42395,500
10910,500
1622,500
58260,500
52807,500
63241,500
49416,500
53025,500
10991,500
64663,500
56199,500
46063,500
1197,500
32791,500
56339,500
50212,500
67712,500
53771,500
48980,500
55583,500
14259,500
46449,500
55731,500
42566,500
64309,500
52848,500
46286,500
58000,500
48803,500
62439,500
56674,500
67869,500
17278,500
51514,500
18190,500
2399,500
36089,500
48624,500
59397,500
28354,500
39019,500
27988,500
60137,500
2359,500
67112,500
59770,500
52586,500
59107,500
39084,500
4270,500
1062,500
54614,500
15729,500
1390,500
53789,500
67211,500
45848,500
37506,500
1290,500
59524,500
10812,500
59924,500
42146,500
51112,500
53675,500
49881,500
67068,500
44726,500
58182,500
22008,500
41297,500
14283,500
57002,500
24227,500
51815,500
52262,500
25698,500
28705,500
59767,500
18030,500
65430,500
2034,500
43798,500
32249,500
64023,500
50162,500
50169,500
53673,500
52987,500
43410,500
359,500
36797,500
34633,500
18181,500
28988,500
65291,500
45290,500
45893,500
58259,500
65753,500
64052,500
63221,500
17507,500
884,500
52058,500
54625,500
55187,500
46099,500
57645,500
52656,500
65150,500
13987,500
38276,500
53083,500
60763,500
67772,500
13927,500
18288,500
62816,500
51688,500
67705,500
848,500
56501,500
13711,500
10703,500
1478,500
55145,500
53907,500
68072,500
42139,500
38081,500
58402,500
35983,500
28939,500
65441,500
31966,500
18214,500
10939,500
14636,500
65958,500
1460,500
58268,500
61571,500
34825,500
62571,500
62110,500
41431,500
66017,500
30160,500
13863,500
60556,500
47932,500
44198,500
50407,500
58150,500
67078,500
63624,500
59911,500
67064,500
58696,500
47079,500
62085,500
22035,500
61718,500
53345,500
25359,500
17504,500
66119,500
63955,500
62408,500
28671,500
56639,500
42721,500
25052,500
62067,500
63666,500
38265,500
43802,500
60772,500
65020,500
45530,500
67928,500
65450,500
10872,500
64480,500
26204,500
35366,500
11006,500
15736,500
52650,500
57586,500
38796,500
40891,500
50974,500
35576,500
68176,500
44649,500
523,500
43631,500
49182,500
58994,500
54359,500
23940,500
15571,500
50675,500
55139,500
48509,500
57771,500
29884,500
40681,500
41772,500
15851,500
64999,500
46681,500
61667,500
32984,500
10576,500
10800,500
463,500
56412,500
56495,500
63091,500
46097,500
35127,500
28901,500
68097,500
27968,500
62447,500
56231,500
65682,500
56962,500
26527,500
53733,500
50956,500
45880,500
21990,500
42350,500
54,500
19794,500
2340,500
53188,500
56728,500
39009,500
56213,500
60265,500
49990,500
51526,500
55412,500
63604,500
67214,500
345,500
37706,500
47732,500
67599,500
56317,500
14125,500
47465,500
43578,500
43242,500
29303,500
60541,500
63789,500
57194,500
17598,500
64609,500
15842,500
66417,500
28620,500
62937,500
56923,500
19002,500
49892,500
1480,500
52553,500
38490,500
54833,500
56089,500
1586,500
48663,500
19388,1000
26276,500
37742,500
50040,500
55228,500
17608,500
57783,500
46960,500
53905,500
28697,500
58188,500
67889,500
57316,500
24011,500
23188,500
52376,500
52480,500
61172,500
25344,500
48296,500
1891,500
42702,500
1901,500
35840,500
10857,500
60405,500
53319,500
42321,500
49208,500
28647,500
825,500
45380,500
62084,500
10634,500
13918,500
66632,500
34161,500
45906,500
68315,500
19776,500
63074,500
64657,500
23931,500
67416,500
10618,500
15398,500
62546,500
36252,500
65247,500
1209,500
52110,500
44906,500
28314,500
26905,2000
53308,500
44504,500
547,500
17974,500
49668,500
52169,500
42348,500
46922,500
1944,500
17532,500
36184,500
42680,500
54705,500
433,500
62214,500
1736,500
55402,500
50788,500
66827,500
62641,500
32037,500
61858,500
49841,500
1417,500
48241,500
65380,500
42997,500
42550,500
15775,500
55378,500
49565,500
59893,500
43641,500
23935,500
22427,500
66407,500
51587,500
60919,500
30163,500
21937,500
57644,500
59185,500
52423,500
61582,500
48414,500
67347,500
18953,500
53334,500
56737,500
33496,500
30641,500
603,500
48701,500
45097,500
49215,500
28673,500
48297,500
30701,500
54126,500
24186,500
1008,500
67425,500
65955,500
1251,500
15696,500
47254,500
61855,500
67371,500
63414,500
29312,500
63473,500
2447,500
15865,500
31328,500
27150,500
53087,500
41420,500
67865,500
32796,500
54379,500
28273,500
43905,500
915,500
64414,500
49624,500
42939,500
58782,500
54111,500
49993,500
34465,500
50227,500
51921,500
47876,500
17854,500
50232,500
30142,500
48641,500
26740,500
59378,500
55949,500
56008,500
59718,500
58131,500
30131,500
2097,500
48202,500
34847,500
61313,500
27999,500
904,500
60472,500
51300,500
68332,500
64978,500
54137,500
37743,500
40051,500
44081,500
39049,500
24762,500
60174,500
26754,500
40675,500
64373,500
24157,500
1126,500
49023,500
44513,500
33714,500
135,500
67414,500
29910,500
41775,500
51404,500
51606,500
35501,500
54413,500
56904,500
65214,500
53594,500
63217,500
11748,500
10534,500
46711,500
53970,500
16556,500
45935,500
68258,500
34377,500
41416,500
63462,500
34370,500
52368,500
50271,500
10488,500
57302,500
61185,500
47741,500
49780,500
39600,500
36417,500
67220,500
59560,500
49420,500
42390,500
23954,500
67633,500
18488,500
23933,500
1673,500
49212,500
1614,500
39524,500
28270,500
57206,500
30666,500
46492,500
67466,500
57951,500
67342,500
64056,500
53324,500
31333,500
50161,500
38296,500
19790,500
60759,500
68153,500
61632,500
56067,500
14329,500
59745,500
53055,500
63777,500
55477,500
18950,500
51061,500
48156,500
28569,500
63691,500
49809,500
22524,500
63883,500
23998,500
29483,500
31022,500
48027,500
51534,500
23203,500
17982,500
63176,500
57975,500
43395,500
30684,500
39617,500
25679,500
28278,500
67221,500
58811,500
54712,500
55401,1000
37725,500
43482,500
52131,500
56932,500
37740,500
42534,500
64854,500
10838,500
50712,2000
58319,500
52838,500
25013,500
65395,500
65292,500
57152,500
990,500
55229,500
15323,500
63413,500
40528,500
68150,500
55879,500
23256,500
42969,500
301,500
55944,500
32806,500
58941,500
63577,500
47923,500
39544,500
50958,500
53791,500
44059,500
18460,500
10677,500
65290,500
19041,500
1481,500
1590,500
62577,500
19769,500
65890,500
28274,500
64846,500
42524,500
50088,500
66423,500
59132,500
51446,500
50026,500
67060,500
58175,500
63518,500
48764,500
38068,500
37053,500
32770,500
28052,500
58197,500
39636,500
32816,500
34169,500
11741,500
1044,500
57352,500
24454,500
2230,500
25288,500
59583,500
24212,500
28282,500
44315,500
43871,500
50368,500
23210,500
36516,500
48223,500
57963,500
33482,500
17531,500
64642,500
43098,500
639,500
52788,500
65549,500
58581,500
55205,500
55384,500
65190,500
1061,500
42891,500
15721,500
2036,500
44675,500
58687,500
49611,500
27777,500
45886,500
52229,500
54873,500
65071,500
10829,500
21978,500
15550,500
17902,500
38493,500
57467,500
64653,500
51352,500
64498,500
11847,500
65401,500
37988,500
63465,500
55144,500
44747,500
17535,500
45174,500
64531,500
45918,500
53619,500
38277,500
40070,500
66092,500
26275,500
33511,500
58714,500
58785,500
46569,500
28317,500
35356,500
40028,500
54644,500
51596,500
44711,500
62545,500
62775,500
67346,500
47724,500
33270,500
10791,500
44006,500
60167,500
43279,500
52068,500
34215,500
65037,500
65854,500
48998,500
58194,500
36224,500
35069,500
22449,500
44695,500
13926,500
66289,500
36211,500
47088,500
63345,500
32439,500
24459,500
10987,500
47693,500
64430,500
35142,500
64655,500
41822,500
67151,500
34584,500
56030,500
15915,500
49435,500
60808,500
46743,500
64339,500
65152,500
52231,500
330,500
30724,500
64696,500
65459,500
2203,500
35560,500
57099,500
65705,500
61340,500
49567,500
60278,500
50049,500
66681,500
49411,500
41133,500
15530,500
2454,500
45200,500
67924,500
32386,500
65043,500
36859,500
60681,500
55436,500
34625,500
63456,500
55427,500
14726,500
14671,500
1948,500
40080,500
45777,500
1360,500
15839,500
26492,500
65279,500
56715,500
39300,500
53415,500
34817,500
10770,500
54094,500
32812,500
46422,500
50065,500
60558,500
44399,500
64320,500
44740,500
60780,500
27207,500
37702,500
66773,500
53623,500
36460,500
26502,500
10949,500
66858,500
49870,500
19,500
58781,500
60406,500
60496,500
40308,500
33092,1500
67740,500
52263,500
16501,500
63474,500
50659,500
57484,500
55954,500
67773,500
23965,500
18517,500
16192,500
35152,500
62611,500
60259,500
58385,500
65562,500
63843,500
67009,500
15355,500
41303,500
52641,500
47942,500
42496,500
34411,500
57320,500
10994,500
59264,500
18479,500
15873,500
41583,500
61954,500
52653,500
37726,500
40699,500
13668,500
45925,500
25970,500
59135,500
15770,500
33355,500
50234,500
28058,500
17580,500
33089,500
38063,500
65196,500
65499,500
33916,500
18962,500
53811,500
26737,500
2107,500
32412,500
54817,500
39043,500
25711,500
66256,500
50051,500
67031,500
64809,500
58471,500
487,500
50071,500
17570,500
21968,500
35564,500
1463,500
56487,500
26262,500
53435,500
10858,500
64035,500
66303,500
66707,500
34699,500
15525,500
29376,500
49083,500
53131,500
19385,1000
17545,500
67447,500
47879,500
59590,500
42884,500
67795,500
44734,500
30165,500
28310,500
53018,500
30456,500
67738,500
40848,500
13702,500
66867,500
27674,500
39284,500
1511,500
64109,500
53028,500
38013,500
2151,500
17494,500
28906,500
66788,500
41158,500
57827,500
41112,500
42224,500
35296,500
46315,500
58339,500
45090,500
49462,500
61580,500
48600,500
43218,500
15860,500
11771,500
30412,500
39572,500
60281,500
65051,500
24041,500
33342,500
57639,500
54102,500
52464,500
49872,500
31352,500
56908,500
49407,500
24410,500
10404,500
29601,500
28590,500
66963,500
1066,500
54674,500
35289,500
33919,500
60704,500
35121,500
64108,500
68051,500
50725,500
51651,500
61791,500
40680,500
59308,500
67002,500
15594,500
340,500
45677,500
48442,500
26840,500
25079,500
39563,500
63323,500
1788,500
18221,500
34191,500
44068,500
10846,500
64958,500
62618,500
29907,500
41838,500
34236,500
38267,500
16584,500
43203,500
304,500
53693,500
45702,500
44186,500
66702,500
53944,500
58952,500
36292,500
48185,500
33778,500
51359,500
23198,500
18013,500
64645,500
36066,500
22433,500
63401,500
29116,500
30445,500
52266,500
60916,500
39606,500
61177,500
26739,500
19283,500
1393,500
38837,500
40667,500
67722,500
65000,500
65170,500
52976,500
61482,500
40229,500
42024,500
64459,500
14707,500
59891,500
2179,500
482,500
42391,500
22040,500
18489,500
44200,500
53914,500
16550,500
4212,500
17842,500
63588,500
1749,500
4261,500
14673,500
40316,500
63053,500
57696,500
60771,500
26881,500
44721,500
42957,500
54459,500
63775,500
35348,500
47947,500
14372,500
314,500
10951,500
67472,500
67022,500
35042,500
47941,500
35262,500
57454,500
60374,500
52071,500
60449,500
29001,500
59258,500
68190,500
51126,500
54912,500
58574,500
25677,500
68317,500
63835,500
64443,500
65388,500
66973,500
32387,500
61920,500
56296,500
1064,500
53380,500
17312,500
47787,500
1364,500
46906,500
61488,500
45961,500
19299,500
39514,500
56467,500
67888,500
59998,500
62783,500
17878,500
50618,500
15946,500
57965,500
40439,500
13972,500
37960,500
40472,500
31004,500
13971,500
55928,500
47905,500
63655,500
54092,500
65236,500
61193,500
15306,500
57820,500
33700,500
22043,500
42144,500
545,500
37166,500
45864,500
58029,500
38413,500
1659,500
32617,500
25690,500
16541,500
61373,500
37700,500
34147,500
25700,500
63301,500
65262,500
49069,500
53120,500
55746,500
32589,500
30181,500
57649,500
50444,500
45748,500
298,500
33716,500
53592,500
58618,500
51372,500
67719,500
33569,500
4227,500
67343,500
50171,500
67394,500
38260,500
44412,500
29881,500
18018,500
58596,500
37354,500
47708,500
46685,500
25088,500
61753,500
43556,500
27965,500
1088,500
33505,500
64734,500
37710,500
61901,500
63494,500
62593,500
57008,500
17265,500
30247,500
31033,500
62834,500
51380,500
43239,500
56522,500
39873,500
55201,500
623,500
52066,500
28909,500
58219,500
68291,500
43390,500
52552,500
41961,500
34710,500
59408,500
37573,500
56222,500
66287,500
56093,500
51147,500
42484,500
59895,500
13734,500
47431,500
49359,500
37557,500
44499,500
67456,500
63231,500
62342,500
34227,500
33977,500
37225,500
59269,500
41972,500
24440,500
61533,500
62429,500
58546,500
826,500
305,500
16582,500
52056,500
23945,500
66631,500
67727,500
50242,500
65516,500
47872,500
64164,500
66510,500
56198,500
40639,500
61004,500
1878,500
56307,500
60900,500
34393,500
33474,500
54296,500
68106,500
61330,500
36270,500
15727,500
24268,500
64500,500
64910,500
13692,500
49657,500
43890,500
53974,500
50709,1500
10688,500
34616,500
61926,500
63078,500
44938,500
972,500
29353,500
56840,500
39314,500
60832,500
44314,500
13707,500
55698,500
62553,500
66163,500
88,500
57628,500
34860,500
34818,500
44975,500
313,500
43651,500
42948,500
38685,500
49910,500
49632,500
1931,500
62804,500
515,500
52446,500
54304,500
31986,500
67708,500
54221,500
56459,500
29580,500
53015,500
64423,500
65221,500
56868,500
40815,500
59357,500
19043,500
66608,500
58768,500
5,500
51706,500
26850,500
49429,500
26249,500
60325,500
467,500
41582,500
55651,500
65912,500
65781,500
32397,500
64219,500
57864,500
23173,500
52139,500
13869,500
44678,500
38298,500
64268,500
47948,500
64546,500
719,500
52661,500
43101,500
46689,500
33019,500
19262,500
46735,500
39877,500
1226,500
10492,500
32055,500
46134,500
65949,500
57665,500
42172,500
47466,500
15416,500
61514,500
721,500
54655,500
63129,500
42408,500
48006,500
27429,500
40850,500
4218,500
36871,500
51128,500
54686,500
35086,500
10389,500
65938,500
2328,500
61151,500
599,500
13771,500
1775,500
51056,500
1075,500
61538,500
59389,500
52678,500
38786,500
17563,500
46598,500
18228,500
67540,500
736,500
27964,500
58610,500
51410,500
42699,500
63520,500
63209,500
47319,500
29929,500
62027,500
45956,500
1468,500
67392,500
62584,500
10425,500
48142,500
49230,500
29104,500
50086,500
62825,500
38583,500
34891,500
1963,500
24010,500
61720,500
59635,500
54577,500
57489,500
40284,500
53947,500
53669,500
63623,500
50430,500
55894,500
40526,500
14106,500
14312,500
63208,500
50595,500
35839,500
32265,500
53201,500
56075,500
62609,500
32766,500
56038,500
1259,500
16502,500
42879,500
13827,500
34904,500
64484,500
35032,500
66736,500
62620,500
32626,500
50762,500
45557,500
42667,500
23962,500
46258,500
56520,500
51403,500
66324,500
43878,500
31381,500
62607,500
1401,500
49873,500
63175,500
41615,500
59777,500
49641,500
57230,500
55482,500
63651,500
51966,500
60119,500
42181,500
27443,500
14308,500
29333,500
35844,500
42343,500
59919,500
66573,500
55447,500
53558,500
1186,500
43196,500
48778,500
64173,500
22051,500
54287,500
45512,500
40511,500
55172,500
44418,500
32042,500
985,500
50273,500
44493,500
31107,500
58500,500
39358,500
17537,500
51805,500
61576,500
59410,500
18158,500
1780,500
10442,500
53751,500
214,500
1561,500
63957,500
19031,500
10831,500
44958,500
51287,500
62108,500
63679,500
65581,500
67972,500
41610,500
42159,500
50002,500
56916,500
62802,500
37167,500
51401,500
24792,500
61637,500
42143,500
53685,500
65543,500
28989,500
65001,500
11727,500
53385,500
55055,500
48494,500
64017,500
11752,500
42218,500
59881,500
30443,500
52488,500
67498,500
52228,500
47482,500
15753,500
53598,500
44508,500
48390,500
29534,500
28679,500
59322,500
66995,500
50082,500
58507,500
57997,500
38047,500
27444,500
11010,500
25962,500
65957,500
25001,500
66822,500
49438,500
592,500
64253,500
59419,500
15534,500
13925,500
33953,500
59367,500
54176,500
54581,500
50487,500
67700,500
53688,500
15570,500
30492,500
48514,500
38262,500
65730,500
55383,500
46234,500
58397,500
45087,500
59063,500
54431,500
66220,500
65910,500
43237,500
57038,500
59853,500
40221,500
45110,500
30675,500
45185,500
48271,500
53420,500
59074,500
632,500
64869,500
19250,500
27448,500
56212,500
40911,500
64515,500
40811,500
63325,500
35725,500
62125,500
26230,500
61695,500
10420,500
2301,500
18284,500
59798,500
13715,500
48408,500
34609,500
45735,500
26854,500
64825,500
57101,500
60530,500
49266,500
38292,500
40817,500
54708,500
36456,500
33573,500
36819,500
64298,500
53941,500
56334,500
24766,500
60752,500
53220,500
63140,500
35743,500
2146,500
44758,500
66281,500
1584,500
59737,500
62719,500
11826,500
42909,500
24501,500
51928,500
43388,500
35809,500
44420,500
14271,500
62903,500
42551,500
66574,500
40851,500
48413,500
44660,500
61558,500
40651,500
56096,500
57305,500
16546,500
47545,500
1129,500
58442,500
51139,500
63531,500
46576,500
55204,500
26864,500
58245,500
48250,500
32230,500
40106,500
15713,500
45499,500
51122,500
45350,500
59699,500
25685,500
33260,500
38428,500
38171,500
66249,500
51968,500
61317,500
24445,500
30157,500
4190,500
49010,500
34831,500
17847,500
30431,500
66006,500
48992,500
68178,500
2377,500
59658,500
32804,500
690,500
1781,500
63329,500
48482,500
14712,500
36244,500
41100,500
66532,500
2105,500
29510,500
64038,500
55844,500
57579,500
65785,500
54398,500
63481,500
61892,500
50718,500
26776,500
54181,500
49983,500
34403,500
63357,500
49984,500
42998,500
62736,500
510,500
51131,500
44689,500
58482,500
68046,500
1635,500
17536,500
16173,500
62419,500
49233,500
51644,500
57469,500
46567,500
62355,500
45523,500
26274,500
42180,500
61292,500
43058,500
65213,500
18525,500
13772,500
62798,500
60115,500
49673,500
41584,500
45575,500
15718,500
67137,500
35058,500
43676,500
66633,500
58303,500
26202,500
64466,500
45373,500
44549,500
56044,500
52896,500
64888,500
10668,500
45508,500
53247,500
33927,500
50484,2000
792,500
65853,500
67167,500
40474,500
31047,500
42251,500
56055,500
32845,500
68028,500
35715,500
49084,500
963,500
39842,500
59624,500
58773,500
10905,500
32198,500
42182,500
27972,500
48224,500
45869,500
42215,500
52473,500
50448,500
47076,500
49469,500
62540,500
54066,500
61253,500
13762,500
59734,500
32956,500
45315,500
34388,500
56569,500
1346,500
30405,500
67035,500
31984,500
65676,500
31008,500
48971,500
53346,500
46127,500
18547,500
61322,500
56361,1500
36202,500
11014,500
66280,500
25006,500
1603,500
28359,500
63967,500
65109,500
41318,500
53613,500
55893,500
29147,500
2253,500
18970,500
124,500
24774,500
65211,500
67450,500
62830,500
47544,500
52683,500
48183,500
44487,500
17857,500
26788,500
59398,500
40204,500
50048,500
51143,500
26839,500
64599,500
47553,500
42970,500
61092,500
60964,500
52802,500
27483,500
60839,500
2254,500
48709,500
59060,500
1768,500
27699,500
55173,500
66055,500
43777,500
28356,500
37956,500
48285,500
32203,500
55680,1000
53525,500
44014,500
24238,500
27989,500
58750,500
62073,500
64612,500
57871,500
13703,500
67824,500
43804,500
39332,500
66283,500
62998,500
354,500
10705,500
1050,500
41099,500
39381,500
397,500
61010,500
4134,500
13929,500
31095,500
46430,500
58796,500
60437,500
53719,500
65861,500
37179,500
43031,500
41151,500
18973,500
48210,500
1724,500
63347,500
43703,500
27734,500
47751,500
68232,500
60940,500
55321,500
40892,500
55861,500
54448,500
19360,500
32841,500
44192,500
47408,500
43262,500
52126,500
47687,500
52478,500
40475,500
1391,500
51945,500
40091,500
36979,500
33941,500
67283,500
48251,500
59873,500
32789,500
56422,500
42554,500
55152,500
43288,500
34638,500
35037,500
65704,500
15891,500
54320,500
66401,500
55247,500
2070,500
65769,500
26563,500
42323,500
60760,500
36236,500
52690,500
67895,500
2309,500
47753,500
64722,500
68104,500
18079,500
50496,500
1945,500
29921,500
53076,500
67417,500
22466,500
51958,500
38216,500
56958,500
57685,1000
61461,500
65939,500
41429,500
53781,500
41081,500
41105,500
43269,500
